,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
8925,Cheryl Koevoet,4.23,21956997,The Carnelian Tyranny: Savino's Revenge,Fantasy,Romance,44,14,490,2014,1740
8928,Cayla Kluver,3.44,18168636,The Queen's Choice,Fantasy,Young Adult,939,174,512,January 1st 2014,2093
8931,Anne Elisabeth Stengl,4.35,18047809,Shadow Hand,Fantasy,Christian Fiction,499,101,408,January 28th 2014,2308
8934,Mary  Weber,3.7,18806259,Storm Siren,Fantasy,Young Adult,8162,1145,333,2014,2661
8935,Ryan Graudin,3.48,12711662,All That Glows,Fantasy,Young Adult,1743,261,463,2014,3084
8943,C. Radhakrishnan,3.8,16055135,Spandamapinikale Nandi,Fiction,See top shelves…,138,4,480,by,965
8954,Justina Ireland,3.61,17869212,Promise of Shadows,Fantasy,Young Adult,1419,264,371,2014,5607
8955,Thakazhi Sivasankara Pillai,3.85,12999731,Thottiyude Makan | തോട്ടിയുടെ മകന്‍,Fiction,Novels,875,26,126,1947,1525
8956,Sergio de la Pava,4.1,6643543,A Naked Singularity,Fiction,Novels,2058,331,689,October 1st 2008,800
8959,Carole Wilkinson,3.98,1162185,Dragon Keeper,Fantasy,Fantasy,9905,632,333,2003,2002
8961,P. Padmarajan,3.84,13005666,നക്ഷത്രങ്ങളേ കാവല്‍ | Nakshathrangale Kaval,Fiction,See top shelves…,460,16,247,1971,1640
8965,Barbara Hambly,3.94,176268,Dragonsbane,Fantasy,Fantasy,5621,297,352,1985,2073
8967,O.V. Vijayan,3.94,10096187,ഗുരുസാഗരം [Gurusagaram],Fiction,Cultural,794,29,142,,1757
8969,Kakkanadan,3.8,13417697,Orotha,Fiction,See top shelves…,289,9,82,,1786
8974,Jo Walton,3.85,344623,Tooth and Claw,Fantasy,Fantasy,4099,737,304,2003,2202
8976,Shana Abe,3.74,28429,The Smoke Thief,Fantasy,Romance,7343,629,352,September 2005,2209
8978,Elias Zapple,4.87,25850401,Jellybean the Dragon,Fantasy,Adventure,47,10,51,2013,2383
8979,Chris d'Lacey,3.92,551536,Fire Star,Fantasy,Fantasy,15219,480,548,2005,2392
8980,Donita K. Paul,4.14,238968,DragonQuest,Fantasy,Fantasy,7262,174,355,2005,2409
8985,K.R.  Meera,4.11,17154644,ആരാച്ചാര്‍ [Aarachar],Fiction,Cultural,1700,149,552,November 2012,2814
8986,Elizabeth Kerner,3.95,1022209,Song in the Silence,Fantasy,Fantasy,5163,183,401,1996,2783
8987,C.N. Lesley,3.96,17594473,Darkspire Reaches,Fantasy,Fantasy,360,92,250,March 8th 2013,2694
8989,O. Chandu Menon,3.81,5971786,Indulekha,Fiction,Classics,1075,37,274,1889,3130
8991,Punathil Kunjabdulla,3.75,11331417,സ്മാരകശിലകൾ [Smarakasilakal],Fiction,See top shelves…,797,24,264,March 1977,3175
8996,Uroob,3.89,6667485,സുന്ദരികളും സുന്ദരന്മാരും | Sundarikalum Sundaranmarum,Fiction,See top shelves…,957,25,448,1958,5590
8999,Susan Fletcher,3.92,703323,Dragon's Milk,Fantasy,Fantasy,7162,220,242,1989,3367
9000,Sarah Joseph,3.82,11375889,ആലാഹയുടെ പെണ്മക്കള്‍ [Aalahayude Penmakkal],Fiction,See top shelves…,923,18,152,,6987
9003,S.K. Pottekkatt,3.97,15738354,ഒരു തെരുവിന്റെ കഥ [Oru Theruvinte Kadha],Fiction,See top shelves…,1089,30,290,2017,7471
9004,Georgia Byng,3.88,807968,Molly Moon's Incredible Book of Hypnotism,Fantasy,Childrens,21149,838,371,2002,1601
9006,Margaret Weis,4.22,68380,Dragonlance Chronicles,Fantasy,Dungeons and Dragons,17882,463,1030,September 1st 1985,3578
9007,Lalithambika Antharjanam,4.06,7317487,അഗ്നിസാക്ഷി [Agnisakshi],Fiction,Classics,1641,50,108,1976,7876
9010,Bruce Coville,4.02,770614,"Jeremy Thatcher, Dragon Hatcher",Fantasy,Fantasy,7304,459,160,1991,4183
9011,Andre Norton,3.95,176892,The Elvenbane,Fantasy,Fantasy,13825,243,566,November 1st 1991,4754
9012,Perumbadavam Sreedharan,3.98,10583033,ഒരു സങ്കീര്‍ത്തനം പോലെ | Oru Sangeerthanam Pole,Fiction,Novels,2932,127,223,September 1993,20435
9015,Dugald A. Steer,4.1,28873,Dragonology: The Complete Book of Dragons,Fantasy,Fantasy,7750,226,32,2003,6221
9016,Elizabeth   Jennings,3.92,17695924,The Button Collector,Fiction,Contemporary,223,48,322,April 29th 2013,2100
9020,Cressida Cowell,3.87,352262,How to Train Your Dragon,Fantasy,Fantasy,30751,3566,214,February 1st 2003,9393
9021,Allyson James,3.75,7052533,Stormwalker,Fantasy,Fantasy,6206,428,330,2010,1648
9022,Nalo Hopkinson,3.91,71409,Midnight Robber,Science Fiction,Fantasy,2127,270,329,2000,1698
9023,Fuyumi Ono,4.2,13737,The Twelve Kingdoms: Sea of Shadow,Fantasy,Young Adult,2454,174,464,June 1992,1760
9024,Kenya Wright,3.76,13272713,Fire Baptized,Fantasy,Fantasy,971,236,276,2012,1714
9025,Barry Hughart,4.29,15177,Bridge of Birds,Fantasy,Fiction,8943,973,278,1984,1867
9026,Kij Johnson,3.86,189022,The Fox Woman,Fantasy,Historical,1529,171,380,2000,1873
9029,Nnedi Okorafor,3.97,1212627,The Shadow Speaker,Fantasy,Young Adult,1002,170,336,2007,1879
9033,Tara Elizabeth,3.79,17385388,Zoo,Science Fiction,Young Adult,974,132,290,,1198
9035,Cindy Pon,3.57,5577995,Silver Phoenix,Fantasy,Young Adult,3277,520,340,2009,2369
9039,Max Gladstone,3.98,13539191,Three Parts Dead,Fantasy,Fantasy,10343,1508,336,January 1st 2012,2454
9051,Lauren Beukes,3.64,7163862,Zoo City,Fantasy,Fantasy,9303,1374,416,2010,4504
9053,Rachel  Morgan,3.96,35012142,The Faerie Guardian,Fantasy,Young Adult,7002,838,300,April 5th 2012,2057
9054,Alyssa Rose Ivy,3.88,13570162,Flight,Fantasy,Romance,10612,703,268,August 13th 2012,2212
9060,Paul Cude,4.02,35711572,Bentwhistle the Dragon in a Threat from the Past,Fantasy,Adventure,207,58,384,2011,3356
9080,Emma Straub,3.44,27209486,Modern Lovers,Fiction,Contemporary,31893,2781,353,2016,2328
9081,Uwem Akpan,3.51,2296567,Say You're One of Them,Fiction,Cultural,13459,2271,358,January 1st 2008,2201
9104,Ahdaf Soueif,3.81,89821,خارطة الحب,Fiction,Historical,5289,803,704,1999,1144
9111,Christine  Reilly,3.33,25814219,Sunday's on the Phone to Monday,Fiction,Adult,608,113,323,2016,1110
9117,Merry Shannon,3.95,404857,Sword of the Guardian,Fantasy,Lgbt,1377,77,272,2006,1622
9122,Marcy Dermansky,3.37,34082140,The Red Car,Fiction,Contemporary,1980,326,208,2016,1134
9124,Janice Y.K. Lee,3.63,25387896,The Expatriates,Fiction,Contemporary,9612,1163,336,2016,1147
9127,Dan Vyleta,3.27,27208482,Smoke,Fantasy,Fiction,4514,957,448,2016,1197
9133,Jung Yun,3.73,25658832,Shelter,Fiction,Contemporary,6243,1074,336,March 1st 2016,1387
9134,Jade Chang,3.32,28114515,The Wangs vs. the World,Fiction,Contemporary,12181,1792,355,2016,1384
9141,Travis Mulhauser,3.78,32875680,Sweetgirl,Fiction,Adult,2631,463,256,2016,1521
9144,Sunjeev Sahota,3.84,17824793,The Year of the Runaways,Fiction,Cultural,6823,829,468,2015,1561
9159,Tayari Jones,4.0,33590210,An American Marriage,Fiction,Contemporary,102267,10842,308,January 29th 2018,774
9160,Imbolo Mbue,3.95,35259724,Behold the Dreamers,Fiction,Cultural,40374,4632,400,March 15th 2016,588
9166,Cynthia Bond,3.63,24902492,Ruby,Fiction,Historical,11487,2166,12,January 1st 2014,780
9169,Tom Clancy,4.17,19668,Without Remorse,Fiction,Thriller,54632,1112,750,August 11th 1993,1463
9170,Zadie Smith,3.57,28390369,Swing Time,Fiction,Contemporary,41930,4370,416,2016,1846
9172,Kaye Gibbons,3.68,5158,A Virtuous Woman,Fiction,Contemporary,22810,587,165,April 30th 1989,1601
9173,Breena Clarke,3.48,166101,"River, Cross My Heart",Fiction,Historical,12577,280,245,July 1st 1999,1497
9174,Richard Russo,4.08,27068575,Everybody's Fool,Fiction,Literary Fiction,11292,1645,477,2016,2181
9176,Catherine M. Wilson,4.52,5312124,A Hero's Tale,Fantasy,Glbt,2000,112,310,2008,3290
9177,Melinda Haynes,3.68,5179,Mother of Pearl,Fiction,Historical,18593,435,465,June 2nd 1999,1792
9182,Mary McGarry Morris,3.7,5182,Songs in Ordinary Time,Fiction,Historical,29522,567,740,August 1995,2053
9186,Charlie Jane Anders,3.58,25372801,All the Birds in the Sky,Fantasy,Science Fiction,29059,4961,313,2016,2383
9188,A. Manette Ansay,3.38,101911,Vinegar Hill,Fiction,See top shelves…,26137,960,272,September 12th 1994,2673
9189,Sunil Yapa,3.62,25604513,Your Heart Is a Muscle the Size of a Fist,Fiction,Historical,5309,935,314,2016,2449
9191,Bret Lott,3.66,5181,Jewel,Fiction,See top shelves…,34685,657,535,January 1st 1991,2691
9198,Pearl Cleage,3.71,5175,What Looks Like Crazy on an Ordinary Day,Fiction,Cultural,19490,671,244,1997,3151
9199,Tawni O'Dell,3.74,174403,Back Roads,Fiction,Contemporary,23630,1023,352,December 27th 1999,3289
9201,Curtis Sittenfeld,3.61,25852870,Eligible,Fiction,Romance,63035,9354,492,2016,2902
9204,Radclyffe Hall,3.66,129223,The Well of Loneliness,Fiction,Lgbt,10841,624,414,1928,4809
9205,Edwidge Danticat,3.87,5186,"Breath, Eyes, Memory",Fiction,Historical,24916,1229,234,1994,3619
9210,Sue Miller,3.68,5176,While I Was Gone,Fiction,Womens Fiction,55261,1227,304,January 1st 1999,4029
9219,Louise Erdrich,3.87,26116430,LaRose,Fiction,Literary Fiction,16393,2438,372,2016,3037
9223,Elizabeth Berg,3.69,5190,Open House,Fiction,Womens Fiction,52604,1589,272,2000,4591
9227,Jane Hamilton,3.8,5205,A Map of the World,Fiction,Contemporary,67009,1491,400,May 1st 1992,4812
9228,Maeve Binchy,3.89,5196,Tara Road,Fiction,Womens Fiction,67924,1934,648,1998,4659
9231,Sarah Diemer,3.88,11672159,The Dark Wife,Fantasy,Lgbt,5314,572,264,May 11th 2011,6175
9233,Gwyn Hyman Rubio,3.69,3476,Icy Sparks,Fiction,See top shelves…,37082,1217,320,January 1st 1998,4986
9234,Liz Moore,4.13,32191748,The Unseen World,Fiction,Mystery,9260,1579,451,2016,3118
9236,Robert Morgan,3.72,77398,Gap Creek,Fiction,Historical,46685,1526,326,1999,5294
9237,Karan Mahajan,3.57,25810398,The Association of Small Bombs,Fiction,Cultural,11221,1386,288,2016,3195
9238,Stephanie Danler,3.28,26192646,Sweetbitter,Fiction,Contemporary,43191,5177,368,2016,3298
9250,Anna Quindlen,3.87,5157,Black and Blue,Fiction,Contemporary,73975,1564,288,1998,6217
9251,Christina Schwarz,3.74,5171,Drowning Ruth,Fiction,Mystery,75251,2375,368,2000,6238
9256,Sylvain Neuvel,3.85,25733990,Sleeping Giants,Science Fiction,Fiction,50406,7842,322,2016,3691
9263,Samantha Hunt,3.66,23719481,Mr. Splitfoot,Fiction,Horror,5426,888,322,2016,3983
9264,Patricia Highsmith,3.95,25622850,The Price of Salt,Fiction,Lgbt,34975,3119,292,1952,13883
9268,Alexander Chee,3.43,17912498,The Queen of the Night,Fiction,Historical,8906,1592,561,2016,4179
9273,Monica Wood,4.1,25862989,The One-in-a-Million Boy,Fiction,Contemporary,21646,3337,416,2016,4346
9274,Steven  Rowley,3.72,27276262,Lily and the Octopus,Fiction,Animals,25336,4805,321,2016,4372
9275,Ann-Marie MacDonald,3.95,5174,Fall on Your Knees,Fiction,Historical,57663,2828,508,1996,7522
9290,Nathan  Hill,4.1,28251002,The Nix,Fiction,Historical,47186,6471,640,2016,9765
9297,Han Kang,3.58,25489025,The Vegetarian,Fiction,Contemporary,63958,9193,188,October 30th 2007,11013
9300,Elizabeth Strout,3.51,25893709,My Name Is Lucy Barton,Fiction,Literary Fiction,89678,11055,193,January 6th 2016,11657
9330,Nick Hornby,3.37,22749994,Funny Girl,Fiction,Historical,24570,3036,452,November 6th 2014,1198
9388,Cynthia Swanson,3.68,22635858,The Bookseller,Fiction,Historical,16389,2413,339,2015,5146
9401,Nelson DeMille,4.18,33808,The Lion's Game,Fiction,Thriller,29269,1206,720,January 6th 2000,1075
9407,Andy McDermott,3.9,2445116,The Hunt for Atlantis,Adventure,Thriller,12659,701,538,2007,1252
9409,Clive Cussler,3.77,41701,The Mediterranean Caper,Adventure,Fiction,16822,589,384,January 1973,1430
9414,Jay McInerney,3.76,86147,"Bright Lights, Big City",Fiction,New York,26017,1374,208,1984,2655
9421,Marilynne Robinson,3.82,11741,Housekeeping,Fiction,Novels,34956,4604,219,1980,3448
9423,Marguerite Duras,3.75,275,The Lover,Fiction,Cultural,29529,2069,117,1984,4233
9428,Don DeLillo,3.86,28251250,White Noise,Fiction,Classics,77795,4381,320,1984,6179
9470,Ellen Kushner,3.9,821583,The Privilege of the Sword,Fantasy,Fiction,4584,377,378,2006,1942
9492,Jeff Lindsay,3.73,2999282,Dexter By Design,Fiction,Mystery,20363,1103,304,2008,1461
9494,John Twelve Hawks,3.55,5986637,The Golden City,Fantasy,Science Fiction,3992,341,358,2009,1549
9502,J. Abram Barneck,3.9,18808593,Fire Light,Fantasy,Fantasy,145,27,437,2013,1400
9503,Kate Milford,3.68,6909642,The Boneshaker,Fantasy,Young Adult,1470,321,372,2010,1531
9506,Robert Bevan,3.79,15701981,Critical Failures,Fantasy,Humor,5578,596,316,2012,588
9510,Daniel McHugh,3.64,11399934,The Merchant and the Menace,Fantasy,Fiction,181,20,442,May 10th 2011,593
9511,Robert Evert,4.01,18479538,Betrayal in the Highlands,Fantasy,Fiction,324,44,362,September 17th 2013,594
9512,Adam Jay Epstein,4.08,7737900,The Familiars,Fantasy,Animals,7236,702,360,2010,2063
9513,Lynn Flewelling,3.96,6290240,The White Road,Fantasy,Lgbt,5072,236,385,October 27th 2009,649
9519,Elizabeth Haydon,4.07,129308,The Assassin King,Fantasy,Fiction,4624,70,384,2006,663
9526,J.S. Chancellor,3.68,8942981,Son of Ereubus,Fantasy,Fantasy,266,65,292,October 21st 2010,694
9527,R.A. MacAvoy,4.01,435415,Tea with the Black Dragon,Fantasy,Mystery,4234,280,128,January 1st 1983,678
9531,Chantel Seabrook,3.97,31815310,Cara's Twelve,Fantasy,Romance,1030,183,335,2015,700
9533,Rick Chiantaretto,3.8,18624197,Death of the Body,Fantasy,Fantasy,217,74,398,December 12th 2013,698
9534,Sean Stewart,3.72,602467,Nobody's Son,Fantasy,Young Adult,397,45,273,January 28th 1993,717
9535,Hope Mirrlees,3.87,73574,Lud-in-the-Mist,Fantasy,Fiction,4090,469,239,1926,736
9538,Steven Brust,4.21,590349,The Book of Jhereg,Fantasy,Fiction,3905,206,471,July 1st 1983,750
9540,Jacob  Cooper,3.93,22845353,Circle of Reign,Fantasy,Audiobook,763,111,616,2014,767
9548,Jes Young,3.67,13630560,Tab Bennett and the Inbetween,Fantasy,Fantasy,495,86,310,2012,777
9555,Paul Freeman,3.88,26959446,Tribesman,Fantasy,See top shelves…,136,25,196,2012,790
9561,Maggie Furey,3.92,476733,Aurian,Fantasy,Fantasy,2927,93,608,1994,857
9564,Kit Whitfield,3.48,362956,Benighted,Fantasy,Fantasy,1007,151,532,2006,862
9568,Brae Wyckoff,4.7,17832472,The Dragon God,Fantasy,Fantasy,43,13,278,December 18th 2013,871
9569,Shawna Romkey,4.13,25252907,Speak of the Devil,Fantasy,Young Adult,228,87,230,March 10th 2013,4582
9572,Melanie Rawn,4.06,185292,The Ruins of Ambrai,Fantasy,Fiction,8586,173,928,1994,863
9573,A.D. Trosper,4.18,37508253,Tears of War,Fantasy,Fantasy,292,21,456,2013,882
9577,Lauren L. Garcia,3.88,31196749,Incursion,Fantasy,Science Fiction,130,65,292,2016,894
9578,J. Kathleen Cheney,4.06,25476118,Dreaming Death,Fantasy,Mystery,241,60,400,2016,1136
9583,Paula Volsky,3.97,467457,Illusion,Fantasy,Fiction,1400,109,674,1991,981
9584,Dave  Barrett,3.67,28331715,It's All Fun and Games,Fantasy,Young Adult,220,104,220,2016,1195
9586,Travis Luedke,3.88,25191279,The Nightlife: Las Vegas,Fantasy,Adult Fiction,472,90,205,2012,1064
9588,Judith Graves,3.74,7132233,Under My Skin,Fantasy,Young Adult,788,62,303,2010,4935
9589,Morgan Howell,3.69,1778693,King's Property,Fantasy,Fiction,2423,152,336,January 1st 2007,1089
9591,Lisa Shearin,4.07,23529245,The Brimstone Deception,Fantasy,Fantasy,1497,108,293,2016,1323
9592,Dan Koboldt,4.0,28595063,The Rogue Retrieval,Fantasy,Science Fiction,210,78,402,January 19th 2016,1099
9593,Mishell Baker,3.87,25692886,Borderline,Fantasy,Fantasy,3437,688,401,2016,1372
9600,R.A. Salvatore,4.36,25893659,Maestro,Fantasy,Dungeons and Dragons,2281,128,330,2016,1512
9601,Kameron Hurley,3.66,29090844,The Stars Are Legion,Science Fiction,Fiction,5297,1075,400,2017,1530
9602,Sarah Monette,3.66,333356,A Companion to Wolves,Fantasy,Romance,2483,340,302,2007,1151
9603,Marie Brennan,3.87,2781819,Warrior,Fantasy,Fantasy,2907,217,395,April 1st 2006,1146
9607,Yoon Ha Lee,3.85,26118426,Ninefox Gambit,Science Fiction,Fiction,9202,1605,384,2016,1562
9609,Paul Inman,3.81,26783431,Ageless,Science Fiction,Fiction,86,33,280,2016,1580
9611,Neal Asher,4.21,25898503,War Factory,Science Fiction,Space,2525,134,454,2016,1593
9613,Dave Duncan,4.02,57691,Magic Casement,Fantasy,Fiction,2733,115,382,1990,1246
9614,Mark   Tompkins,3.23,25734207,The Last Days of Magic,Fantasy,Fiction,2105,459,384,2016,1626
9617,R. Scott Bakker,4.06,27160926,The Great Ordeal,Fantasy,Fiction,1413,120,503,2016,1671
9619,Luke Scull,3.72,17707471,The Grim Company,Fantasy,Fantasy,5881,481,400,February 4th 2013,1331
9621,Ada Palmer,3.83,26114545,Too Like the Lightning,Science Fiction,Fiction,6336,1361,432,2016,1804
9624,Claire North,3.64,25746699,The Sudden Appearance of Hope,Fantasy,Fiction,6701,1140,468,2016,1885
9627,P.C. Hodgell,4.13,69169,God Stalk,Fantasy,Fiction,2133,142,284,1982,1498
9628,Peter  Newman,3.95,26160162,The Malice,Fantasy,Science Fiction,1259,168,451,2016,2038
9629,Doug Dillon,3.67,12672567,Sliding Beneath the Surface,Fantasy,Fantasy,224,105,294,August 1st 2011,1785
9630,Sofia Samatar,4.07,25330014,The Winged Histories,Fantasy,Fiction,425,105,335,2016,2040
9631,Peter Tieryas,3.51,25809801,United States of Japan,Science Fiction,Science Fiction,2521,505,345,2016,2071
9636,Richard Kadrey,4.15,26818454,The Perdition Score,Fantasy,Fantasy,3240,220,389,2016,2155
9638,Hayley Stone,3.79,27876301,Machinations,Science Fiction,Apocalyptic,240,91,343,2016,2098
9639,Martha Wells,3.96,9461562,The Cloud Roads,Fantasy,Fiction,5488,719,278,March 1st 2011,1946
9640,Jane Lindskold,3.96,66317,Through Wolf's Eyes,Fantasy,Fiction,6430,275,579,August 18th 2001,2214
9642,C.S. Friedman,3.89,36157,Feast of Souls,Fantasy,Fiction,5169,322,564,2007,2040
9644,Alex   Marshall,4.03,26239013,A Blade of Black Steel,Fantasy,Fiction,834,69,592,May 24th 2016,2249
9645,Stephen Baxter,3.79,22738693,The Medusa Chronicles,Science Fiction,Fiction,1549,171,326,2016,2287
9647,Anthony Ryan,4.09,25972177,The Waking Fire,Fantasy,Fantasy,7786,725,592,July 5th 2016,2313
9649,Jeff Salyards,4.05,25159315,Chains of the Heretic,Fantasy,Fantasy,719,95,608,2016,2291
9650,Victor Milán,3.89,25505739,The Dinosaur Knights,Fantasy,Animals,416,83,448,2016,2322
9656,Daniel Polansky,3.88,25103760,Those Below,Fantasy,Fiction,523,48,368,2016,2875
9657,Myke Cole,3.79,25853049,Javelin Rain,Fantasy,Fantasy,565,72,331,2016,2930
9658,Mary Robinette Kowal,3.86,26114291,Ghost Talkers,Fantasy,Historical,3056,685,304,2016,3535
9663,Ian C. Esslemont,4.43,25480364,Dancer's Lament,Fantasy,Fantasy,2473,204,416,February 25th 2016,5104
9664,Liu Cixin,4.45,25451264,Death's End,Science Fiction,Fiction,25858,2782,604,2010,6322
9665,Sebastien de Castell,4.3,23899193,Saint's Blood,Fantasy,Fantasy,4734,465,576,2016,7221
9667,Daniel Abraham,4.08,20404905,The Spider's War,Fantasy,Fantasy,4446,345,492,2016,7545
9668,Django Wexler,4.29,25845201,The Guns of Empire,Fantasy,Fantasy,4014,288,480,2016,7695
9671,Guy Gavriel Kay,4.12,25938417,Children of Earth and Sky,Fantasy,Historical,3859,630,571,2016,10829
9689,Shawn StJean,3.95,15940869,Clotho's Loom: A Novel of Literary Romance and Realism,Fiction,See top shelves…,41,16,513,2012,900
9741,Martha Bourke,3.66,15810256,Jaguar Sun,Fantasy,Young Adult,461,91,258,January 1st 2012,840
9746,Sharon Shinn,4.02,345660,Summers at Castle Auburn,Fantasy,Young Adult,10125,699,342,April 1st 2001,1620
9757,John C. Brewer,4.1,14656541,Multiplayer,Science Fiction,Science Fiction,61,16,403,2011,886
9790,Dakota Cassidy,3.68,1397889,The Accidental Werewolf,Fantasy,Romance,7686,573,326,2008,3562
9798,M.L. Rhodes,4.14,34790371,Lords of Kellesborne,Fantasy,Romance,1068,72,356,2008,1726
9817,Becca  Abbott,3.74,7186426,Cethe,Fantasy,Romance,1269,108,528,January 1st 2009,4353
9821,David Baldacci,4.03,15158,The Camel Club,Fiction,Thriller,69971,2533,606,October 25th 2005,3862
9823,Simon Okill,4.23,18076577,Luna Sanguis,Fantasy,Paranormal,117,40,178,July 11th 2013,1634
9825,Karpov Kinrade,3.74,12659042,Forbidden Mind,Fantasy,Young Adult,2336,320,220,September 1st 2011,1640
9861,William Sewell,3.54,18146387,Nonofficial Asset,Fiction,Thriller,174,28,328,August 24th 2012,3429
9862,Michelle Sagara,4.14,22665491,Cast in Honor,Fantasy,Fantasy,3047,218,512,2015,1824
9863,Iain Parke,4.17,16107211,Heavy Duty Trouble,Fiction,See top shelves…,69,9,268,October 20th 2012,3469
9874,Joseph Fink,3.84,23129410,Welcome to Night Vale,Fantasy,Fiction,27296,4236,401,2015,2713
9879,Brian  McClellan,4.36,20883847,The Autumn Republic,Fantasy,Fantasy,18302,996,580,2015,3162
9895,Tanya Huff,3.83,156492,Sing the Four Quarters,Fantasy,Fiction,4930,137,410,1994,1649
9900,M. Joseph Murphy,3.92,23524206,A Fallen Hero Rises,Fantasy,Lgbt,25,7,227,December 12th 2013,2000
9901,J. Tullos Hennig,4.09,23571391,Greenwode,Fantasy,Romance,446,96,370,January 1st 2013,2029
9902,S.A. Payne,4.06,8088305,Snowflakes and Embers,Fantasy,Romance,981,85,640,2017,2090
9904,Ricardo Pinto,3.54,1475239,The Chosen,Fantasy,Lgbt,950,54,512,1999,2170
9905,Fiona Patton,3.61,461979,The Stone Prince,Fantasy,Lgbt,1293,50,544,1997,2240
9906,Isabella Carter,3.82,17791691,Dragon Slayer,Fantasy,Romance,1444,171,208,June 18th 2013,2510
9908,Sara Bell,3.76,2890682,The Devil's Fire,Fantasy,Romance,1135,96,229,,2821
9909,Carole Cummings,3.87,9953281,Guardian,Fantasy,Romance,864,108,332,2010,2619
9912,Jim Grimsley,3.79,220753,Kirith Kirin,Fantasy,Romance,946,77,554,2000,3831
9913,Sam Argent,4.01,25072476,Sebastian,Fantasy,Romance,2571,373,324,2015,4168
9915,Eressë,4.01,6935632,Sacred Fate,Fantasy,Romance,2008,210,353,2009,4265
9916,Ann Somerville,3.89,24040154,Kei's Gift,Fantasy,Romance,1113,103,771,February 18th 2007,4510
9917,R.W. Day,3.85,881851,A Strong and Sudden Thaw,Fantasy,Romance,1007,109,331,October 16th 2006,3997
9918,Astrid Amara,4.02,3876546,The Archer's Heart,Fantasy,Romance,735,66,656,2008,5253
9919,Jaida Jones,3.64,2305862,Havemercy,Fantasy,Fantasy,2573,238,388,January 1st 2008,5301
9920,Kirby Crow,3.88,3236819,Mariner's Luck,Fantasy,Romance,2064,118,225,by,6502
9921,Storm Constantine,3.94,176711,Wraeththu,Fantasy,Science Fiction,2450,160,800,1993,7821
9924,R.L. Naquin,4.19,17657039,Phoenix in My Fortune,Fantasy,Fantasy,396,42,180,2015,1285
9925,Dana Marie Bell,4.02,23624944,Figure of Speech,Fantasy,Paranormal,1698,107,190,2015,1334
9927,Katherine Center,4.09,36249638,How to Walk Away,Fiction,Romance,18492,3352,320,2018,2079
9934,Sara  Humphreys,4.09,22046472,Vampires Never Cry Wolf,Fantasy,Romance,686,155,320,2015,1396
9944,Donna Grant,4.29,23127782,Soul Scorched,Fantasy,Romance,1230,134,352,2015,1925
9948,Nikolas Lee,4.17,20438403,The Iron-Jawed Boy,Fantasy,Fantasy,345,154,274,2013,1611
9956,Rin Chupeco,4.31,33918881,The Heart Forger,Fantasy,Young Adult,2625,440,528,2018,1064
9960,Sharon Bala,4.02,34128675,The Boat People,Fiction,Historical,3161,566,401,2018,1108
9962,Leni Zumas,3.71,40881738,Red Clocks,Fiction,Feminism,11384,2000,356,2018,1110
9969,Shobha Rao,3.81,34275212,Girls Burn Brighter,Fiction,Contemporary,8375,1436,320,2018,1305
9973,Richard Powers,4.24,35187203,The Overstory,Fiction,Environment,7684,1584,502,2018,1398
9985,Catherine Steadman,3.66,36388243,Something in the Water,Fiction,Thriller,41237,5199,342,2018,1888
9995,Mira T. Lee,3.94,34262106,Everything Here Is Beautiful,Fiction,Contemporary,7822,1173,368,2018,2473
10001,Nadine Brandes,3.91,36576048,Fawkes,Fantasy,Historical,1542,709,448,2018,3395
10009,Delia Owens,4.54,36809135,Where the Crawdads Sing,Fiction,Historical,67321,8613,325,2018,6437
10014,Kristi Charish,3.62,23213197,Owl and the Japanese Circus,Fantasy,Fantasy,1516,373,416,2015,999
10015,J.C. Nelson,3.9,22668771,Armageddon Rules,Fantasy,Fantasy,641,55,336,2015,1074
10016,Terry Spear,4.1,21898304,Jaguar Pride,Fantasy,Romance,499,74,384,2015,1154
10017,Kimberly Frost,4.13,18374572,Casually Cursed,Fantasy,Fantasy,720,84,344,2015,1100
10018,Heather Graham,4.15,23350094,When Irish Eyes Are Haunting,Fantasy,Romance,504,47,100,2015,1121
10020,Philip Roth,3.7,43945,Portnoy's Complaint,Fiction,Classics,49352,2550,274,1969,1199
10022,Jami Brumfield,3.72,21523892,Lone Wolf Rising,Fantasy,Fantasy,731,114,417,November 20th 2013,8673
10024,Mandy M. Roth,4.38,13323203,Separation Zone,Fantasy,Romance,987,101,296,2015,1181
10025,Mary Hughes,3.79,35151005,Heart Mates,Fantasy,Paranormal,103,35,296,2015,1187
10028,Amber Benson,3.35,20949471,The Witches of Echo Park,Fantasy,Fantasy,978,187,304,2015,1371
10029,Jerome K. Jerome,3.81,324296,Three Men on the Bummel,Fiction,Classics,4440,301,208,1900,1524
10030,Cecy Robson,4.16,23380978,A Curse Unbroken,Fantasy,Fantasy,981,135,272,2015,1413
10033,Grant Naylor,4.05,349090,Infinity Welcomes Careful Drivers,Science Fiction,Fiction,24232,413,298,1989,1669
10034,Eve Langlais,4.25,24107285,Grizzly Love,Fantasy,Romance,1303,111,174,2015,1592
10036,Alexandra Ivy,4.23,23306252,Angel/Hiss,Fantasy,Paranormal,844,61,189,February 21st 2015,1811
10037,Rebecca Zanetti,4.08,23403599,Wicked Ride,Fantasy,Romance,3296,472,279,2015,1819
