,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
3284,Beatriz Williams,4.0,18667976,The Secret Life of Violet Grant,Historical,Fiction,20037,2071,432,2014,1025
3285,Jessica Dotta,4.11,18312044,Mark of Distinction,Historical,Christian Fiction,960,186,437,April 18th 2014,1078
3286,Lauren Willig,3.66,18404166,That Summer,Historical,Romance,5543,711,342,January 1st 2014,1090
3287,Suzannah Dunn,3.29,20729810,The May Bride,Historical,Fiction,684,126,320,March 1st 2014,1026
3288,Jannine Gallant,3.5,22108231,An Uncertain Destiny,Historical,Romance,64,8,292,2014,1100
3289,Lauren Owen,3.24,18050175,The Quick,Historical,Fiction,7861,1679,523,April 3rd 2014,1118
3290,Anne O'Brien,3.84,19015943,The Scandalous Duchess,Historical,Historical,659,76,624,March 1st 2014,1182
3292,Heather  Webb,3.85,18079742,Becoming Josephine,Historical,Historical,1037,215,310,2013,1250
3293,C.W. Gortner,3.9,20575433,The Tudor Vendetta,Historical,Mystery,702,129,293,2014,1264
3294,Antonia Hodgson,3.94,23161030,The Devil in the Marshalsea,Historical,Mystery,2818,427,400,2014,1268
3295,Zoe Saadia,4.64,20929725,The Triple Alliance,Historical,Historical,73,11,278,,1274
3296,Marina Fiorato,3.57,17912283,Beatrice and Benedick,Historical,Romance,545,128,438,2014,1298
3297,David Blixt,4.43,18799339,The Prince's Doom,Historical,Fiction,51,11,722,March 4th 2014,1322
3299,Leila Meacham,4.14,17333455,Somerset,Historical,Fiction,4039,531,610,November 5th 2013,1369
3300,Naomi Wood,3.82,18114165,Mrs. Hemingway,Historical,Fiction,6726,745,322,2014,1381
3301,Syrie James,3.73,18693943,Jane Austen's First Love,Historical,Romance,540,133,400,2014,1487
3302,Alison Weir,3.28,22291586,The Marriage Game,Historical,Fiction,1956,299,432,January 1st 2014,1537
3303,Alex    Myers,3.71,17571569,Revolutionary,Historical,Fiction,536,127,320,January 1st 2014,1489
3304,Steven Saylor,3.86,17934427,Raiders of the Nile,Historical,Mystery,890,128,342,2014,1578
3305,Jacqueline Winspear,3.69,18695272,The Care and Management of Lies,Historical,Fiction,6235,1182,319,January 1st 2014,1666
3306,Phyllis T. Smith,3.94,20874139,I Am Livia,Historical,Fiction,10369,904,390,March 22nd 2011,1678
3307,Deanna Raybourn,3.66,14435190,City of Jasmine,Historical,Romance,1640,290,354,December 7th 2013,1690
3308,Jane Nickerson,3.54,16055662,The Mirk and Midnight Hour,Historical,Young Adult,1352,249,384,January 1st 2014,1703
3310,Jessie Burton,3.59,18498569,The Miniaturist,Historical,Fiction,93644,10828,435,2014,1748
3311,Kristy Cambron,4.06,18850688,The Butterfly and the Violin,Historical,Christian Fiction,5001,892,336,July 1st 2014,1832
3312,Sally O'Reilly,3.24,18465503,Dark Aemilia: A Novel of Shakespeare's Dark Lady,Historical,Historical,596,179,448,2014,2043
3314,Emma Campion,3.64,18759930,A Triple Knot,Historical,Historical,685,167,480,2014,2078
3315,Erin Lindsay McCabe,3.79,20026466,I Shall be Near to You,Historical,Fiction,5860,1010,304,2014,2117
3317,Brandy Purdy,3.44,18051969,The Boleyn Bride,Historical,English History,306,62,263,January 1st 2014,2292
3318,Steve Brigman,4.03,18965467,The Orphan Train,Historical,Fiction,842,48,280,by,2261
3319,Stephanie  Thornton,4.23,20893339,The Tiger Queens: The Women of Genghis Khan,Historical,Historical,1156,180,486,2014,2159
3320,C.J. Sansom,4.39,20892558,Lamentation,Historical,Mystery,10025,936,642,2014,2315
3321,Lucinda Riley,4.3,18143789,The Midnight Rose,Historical,Romance,9408,871,496,August 29th 2013,2390
3322,Amy Belding Brown,3.94,18693612,Flight of the Sparrow,Historical,Fiction,6783,883,368,2014,2510
3323,Donna Thorland,3.67,18114079,The Rebel Pirate,Historical,Romance,656,104,416,2014,2579
3324,Simone St. James,3.91,18114136,Silence For the Dead,Historical,Mystery,3929,554,368,2014,2583
3326,Robin Oliveira,3.63,18114101,I Always Loved You,Historical,Fiction,4293,530,343,January 1st 2014,3049
3327,Elizabeth Fremantle,3.8,24307888,Sisters of Treason,Historical,Historical,2008,320,436,2014,3098
3328,Nancy E. Turner,4.13,17934498,My Name Is Resolute,Historical,Fiction,4550,903,608,2014,3233
3329,Daisy Goodwin,3.49,18404135,The Fortune Hunter,Historical,Romance,9659,1323,473,November 7th 2013,3319
3330,Kate Breslin,3.85,18008080,For Such a Time,Historical,Christian Fiction,2136,471,430,March 25th 2014,3429
3331,Lisa See,3.6,18404427,China Dolls,Historical,Fiction,27060,3156,376,2014,3616
3332,Anne Fortier,3.86,18077814,The Lost Sisterhood,Historical,Fiction,4873,810,585,2014,3644
3333,Ella March Chase,3.59,17934404,The Queen's Dwarf,Historical,Fiction,284,56,384,January 1st 2014,3654
3334,Ariel Lawhon,3.69,17618286,"The Wife, the Maid, and the Mistress",Historical,Mystery,6823,1061,304,2014,3663
3335,Ariana Franklin,3.88,15728386,The Winter Siege,Historical,Historical,2648,481,359,2014,3746
3336,Laura Andersen,4.04,18231545,The Boleyn Reckoning,Historical,Fiction,1534,258,416,January 1st 2014,3779
3337,Allison Pataki,3.83,18143995,The Traitor's Wife,Historical,Fiction,8616,1126,496,January 1st 2014,4258
3339,Kate Alcott,3.6,17974995,The Daring Ladies of Lowell,Historical,Fiction,6584,1045,287,January 1st 2014,4427
3340,Emma Donoghue,3.15,18295858,Frog Music,Historical,Fiction,20950,3378,416,2014,4584
3341,Elizabeth Chadwick,4.22,19015834,The Winter Crown,Historical,Historical,3306,275,483,2014,4494
3342,Sherry Jones,3.74,18759329,The Sharp Hook of Love: A Novel of Heloise and Abelard,Historical,Romance,230,88,352,2014,4709
3343,Jennifer Chiaverini,3.39,18079837,Mrs. Lincoln's Rival,Historical,Fiction,2660,486,432,January 1st 2014,5059
3344,Timothy Schaffert,3.46,18079482,The Swan Gondola,Historical,Fiction,1261,281,458,2014,5676
3345,Elizabeth Loupas,3.81,18114123,The Red Lily Crown: A Novel of Medici Florence,Historical,Historical,526,94,418,2014,6037
3346,Alice Hoffman,3.73,18144053,The Museum of Extraordinary Things,Historical,Fiction,40880,5364,368,2014,6062
3347,Marci Jefferson,3.78,17934503,Girl on the Golden Coin: A Novel of Frances Stuart,Historical,Historical,892,161,336,January 1st 2014,7453
3348,Colleen Coble,3.64,18128119,Butterfly Palace,Historical,Christian Fiction,2028,311,320,January 1st 2014,7781
3349,Kate Quinn,4.18,18079639,The Lion and the Rose,Historical,Historical,1460,190,438,2014,8004
3350,Sandra Gulland,3.58,18209338,The Shadow Queen,Historical,Fiction,1679,243,336,January 1st 2014,8552
3351,Erika Robuck,3.76,18114124,Fallen Beauty,Historical,Historical,1275,212,384,2014,8789
3352,Sue Monk Kidd,4.23,18079776,The Invention of Wings,Historical,Fiction,226634,21167,14,2014,11658
3353,Barbara Kyle,4.11,18371382,The Queen's Exiles,Historical,Historical,176,54,352,January 1st 2014,10059
3354,Philippa Gregory,4.01,15849910,The King's Curse,Historical,Fiction,19766,1806,592,August 2014,11815
3355,Sharon Kay Penman,4.33,18079806,A King's Ransom,Historical,Fiction,2503,317,685,2014,13438
3356,Bruce Holsinger,3.52,18090082,A Burnable Book,Historical,Mystery,3653,659,464,2014,15281
3357,M.J. Rose,3.79,18144112,The Collector of Dying Breaths,Historical,Mystery,1418,367,384,2014,27760
3478,Christina Baker Kline,4.16,15818107,Orphan Train,Historical,Fiction,321513,27390,278,2013,963
3479,Priya Parmar,3.83,8582344,Exit the Actress,Historical,Historical,1485,272,444,2011,967
3487,Bernard Cornwell,4.29,68528,The Pale Horseman,Historical,Fiction,33087,1362,384,October 3rd 2005,1025
3493,Lawrence Hill,4.45,23316548,Someone Knows My Name,Historical,Fiction,64065,5748,489,January 18th 2007,1110
3494,Robert Alexander,3.91,95141,The Kitchen Boy: A Novel of the Last Tsar,Historical,Fiction,12057,1357,229,2003,1153
3495,Robert Hicks,3.76,71622,The Widow of the South,Historical,Fiction,14390,1577,436,August 30th 2005,1249
3498,John Thorndike,4.63,40063283,A Hundred Fires in Cuba,Historical,Fiction,40,17,84,2018,1399
3501,Hilary Mantel,4.27,13507212,Bring Up the Bodies,Historical,Fiction,57099,6696,412,May 2012,1827
3502,Christoph Fischer,3.84,16177343,The Luck of the Weissensteiners,Historical,World War II,889,248,360,2012,1893
3503,Michelle Moran,4.22,2897258,The Heretic Queen,Historical,Historical,19806,1530,383,August 7th 2008,1907
3505,Mary Doria Russell,4.01,16047,A Thread of Grace,Historical,Fiction,12091,1366,442,February 1st 2005,2064
3506,Lalita Tademy,4.05,5167,Cane River,Historical,Fiction,43372,1957,522,January 1st 2001,2157
3512,Geraldine Brooks,3.75,13529,March,Historical,Fiction,49719,5562,280,October 10th 2004,2986
3514,David Ebershoff,3.63,2586771,The 19th Wife,Historical,Historical,52940,6260,514,2008,3103
3517,Kristin Hannah,4.56,21853621,The Nightingale,Historical,Fiction,473227,48920,440,2015,4953
3524,Ki Longfellow,4.17,514811,The Secret Magdalene,Historical,Fiction,3549,418,448,2005,12060
3535,Vikram Seth,3.64,50363,Two Lives,Nonfiction,Biography,3083,212,544,2005,1254
3539,William Dalrymple,4.13,124429,"The Last Mughal: The Fall of a Dynasty: Delhi, 1857",History,Cultural,5639,432,560,2006,1346
3545,Indu Sundaresan,4.04,27298,The Twentieth Wife,Historical,Fiction,11947,1331,380,January 29th 2002,1623
3550,Paul Scott,4.4,711772,"The Raj Quartet (1): The Jewel in the Crown, The Day of the Scorpion",Historical,Cultural,249,21,1032,1968,1907
3563,Amartya Sen,3.8,10310,"The Argumentative Indian: Writings on Indian History, Culture and Identity",Nonfiction,Cultural,6610,349,432,2005,3369
3570,Jawaharlal Nehru,3.99,154126,The Discovery of India,History,Cultural,5596,243,656,1946,5461
3595,Rachel Hill,4.33,8144723,"A Girl's Guide to Guys: Meeting Them, Managing Them and All That Love Stuff",Nonfiction,Relationships,85,14,108,2010,2209
3728,Jared Diamond,4.02,1842,"Guns, Germs, and Steel: The Fates of Human Societies",History,Nonfiction,224372,9056,425,1997,6192
3764,Rachel  Thompson,3.88,17162089,Broken Pieces,Nonfiction,Autobiography,537,123,116,December 19th 2012,7215
3923,Nancy Bilyeau,3.86,15803161,The Chalice,Historical,Fiction,1584,257,485,February 1st 2013,2755
3924,Melanie Benjamin,3.89,13642950,The Aviator's Wife,Historical,Fiction,60880,6964,416,2013,2927
3934,Jessica Maria Tuccelli,3.61,11797364,Glow,Historical,Fiction,979,228,336,March 1st 2012,4207
4091,Pat Barker,4.03,5872,Regeneration,Historical,Fiction,22422,1352,256,1991,3151
4105,Jon Krakauer,4.14,1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Nonfiction,Adventure,333867,11796,368,1997,8440
4279,Steven D. Levitt,3.98,6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Nonfiction,Economics,109886,4228,270,2009,2064
4293,Lisa Ann Sandell,4.06,566825,Song of the Sparrow,Historical,Young Adult,9192,923,394,2007,7933
4294,Sarah MacLean,3.81,3751593,The Season,Historical,Young Adult,10619,1190,343,2009,6997
4334,محمد حسنين هيكل,3.54,13499105'],من المنصة إلى الميدان,Politics,History,729,82,309,by,598
4336,John Gray,3.54,1274,الرجال من المريخ والنساء من الزهرة,Nonfiction,Self Help,143148,4864,412,1992,671
4338,حسام تمام,3.86,14739270'],الإخوان المسلمون: سنوات ماقبل الثورة,Politics,See top shelves…,402,79,206,by,664
4345,صلاح جاهين,4.42,4488657'],رباعيات صلاح جاهين,Poetry,See top shelves…,11044,659,131,1963,1441
4347,أحمد عاطف مجاهد,3.3,13455151,36 لايك و12 كومنت,Nonfiction,Humor,697,94,152,by,2058
4351,تميم البرغوثي,3.78,13448364'],يا مصر هانت وبانت,Poetry,See top shelves…,910,105,135,by,2738
4352,أحمد حلمي,3.1,13489517,28 حرف,Nonfiction,See top shelves…,17020,1664,152,January 1st 2012,3035
4356,Wael Ghonim,3.92,13448374,الثورة 2.0,Politics,Nonfiction,1972,321,316,by,5075
4367,Simon Winchester,3.82,25014,The Map That Changed the World,History,Nonfiction,10862,600,352,August 7th 2001,2204
4373,Mary Roach,3.94,9542311,Packing for Mars: The Curious Science of Life in the Void,Nonfiction,Science,43710,4124,334,2010,2385
4375,Dava Sobel,3.75,18646,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",History,Nonfiction,24831,1463,420,October 1st 1999,2438
4378,Deborah Blum,4.0,7054123,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Nonfiction,History,24224,2464,319,January 1st 2010,2575
4383,Peter Watson,4.22,8155672,"The German Genius: Europe's Third Renaissance, the Second Scientific Revolution, and the Twentieth Century",History,Nonfiction,912,99,992,2010,2878
4387,Charles Seife,3.96,329336,Zero: The Biography of a Dangerous Idea,Nonfiction,Science,7671,663,248,2000,3214
4390,Michael Pollan,4.06,41021145,The Botany of Desire: A Plant's-Eye View of the World,Nonfiction,Science,41510,2999,297,May 8th 2001,3598
4397,John M. Barry,3.95,29036,The Great Influenza: The Story of the Deadliest Pandemic in History,History,Nonfiction,17328,1485,560,February 9th 2004,4053
4398,Leonard Mlodinow,3.9,2272880,The Drunkard's Walk: How Randomness Rules Our Lives,Nonfiction,Science,16956,1388,252,2008,4313
4399,Malcolm Gladwell,3.95,2612,The Tipping Point: How Little Things Can Make a Big Difference,Nonfiction,Business,588098,11981,301,2000,4445
4405,Randall Munroe,4.17,21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Nonfiction,Science,95256,6712,307,2014,5953
4413,Daniel Kahneman,4.12,11468377,"Thinking, Fast and Slow",Nonfiction,Psychology,205589,7823,499,2011,9903
4571,Francis A. Schaeffer,4.16,535494,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Philosophy,Christian,10721,390,288,1975,4375
4583,Lloyd C. Douglas,4.21,219919,The Robe,Historical,Fiction,21682,1048,528,October 1942,5838
4598,Gary Chapman,4.24,23878688,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Nonfiction,Self Help,228304,9313,204,January 1st 1990,9856
4606,Augustine of Hippo,3.9,27037,Confessions,Philosophy,Classics,38800,1885,341,397,13365
4634,Kalki,4.7,1108124,பொன்னியின் செல்வன்,Historical,Fiction,6140,513,1452,1950,399
4645,علي الوردي,4.02,6286604'],وعاظ السلاطين,History,Sociology,6894,1097,272,1954,1474
4646,جلال أمين,3.94,3438912'],ماذا حدث للمصريين؟: تطور المجتمع المصري في نصف قرن 1945 - 1995,Politics,History,3385,315,192,1998,1475
4647,محمد الرطيان,3.87,13543633'],وصايا,Nonfiction,Self Help,8749,1407,125,by,1518
4657,محمد الماغوط,3.94,4914818'],سأخون وطني,Politics,Literature,4796,572,508,1987,3043
4658,عمر طاهر,3.65,17317648'],الكلاب لا تأكل الشيكولاتة,Nonfiction,Literature,5665,695,203,by,3128
4660,ياسر حارب,3.53,10706934'],بيكاسو وستاربكس,Nonfiction,See top shelves…,17832,2533,175,,3204
4661,أحمد الشقيري,3.99,3031309'],خواطر شاب,Nonfiction,Self Help,4891,553,161,by,3531
4671,Dorothy Dunnett,4.46,112080,Queens' Play,Historical,Historical,3648,247,432,1964,1863
4672,Mary Renault,4.01,39359728,The King Must Die,Historical,Fiction,6094,474,352,1958,1944
4674,Margaret George,4.25,10108,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",Historical,Fiction,24212,871,939,1986,2100
4678,Robert Graves,4.22,52251,Claudius the God and His Wife Messalina,Historical,Fiction,10914,450,533,1934,2843
4680,C.S. Forester,4.13,84748,Mr. Midshipman Hornblower,Historical,Fiction,11621,754,310,1950,2950
4681,Robert    Carter,3.86,3609996,Armada,Historical,Fiction,64,4,480,January 1st 1996,3044
4689,Patrick O'Brian,4.11,77430,Master and Commander,Historical,Fiction,39970,2808,411,1969,7212
4718,Georgia Hunter,4.41,30267929,We Were the Lucky Ones,Historical,Fiction,42329,4405,416,2017,1548
4728,Rhys Bowen,3.91,31287352,In Farleigh Field,Historical,Mystery,31594,2312,379,2017,2229
4739,Jennifer    Ryan,3.99,30269104,The Chilbury Ladies' Choir,Historical,Fiction,17157,3236,371,2017,3222
4744,Lisa Wingate,4.36,32148570,Before We Were Yours,Historical,Fiction,183891,18011,342,2017,4662
4745,Mark T. Sullivan,4.42,32487617,Beneath a Scarlet Sky,Historical,Fiction,138747,11321,513,2017,4867
4751,Taylor Jenkins Reid,4.28,32620332,The Seven Husbands of Evelyn Hugo,Historical,Fiction,59726,9831,388,2017,7035
4765,Clive Blake,4.05,5726135,View Points and Points of View: A 'Phoetry Book' from Cornwall,Poetry,Fiction,38,9,112,February 2009,1783
4777,Jill Dawson,3.24,6123677,The Great Lover,Historical,Fiction,581,101,310,January 1st 2009,2985
4803,Martin Luther King Jr.,4.67,203899,Letter from the Birmingham Jail,Nonfiction,History,3582,298,35,April 16th 1963,485
4805,Ellen Emerson White,4.56,247962,The Road Home,Historical,Young Adult,468,81,469,January 1st 1995,585
4808,Eric Blehm,4.54,12878300,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,Nonfiction,War,12400,1391,256,2012,671
4809,Eduardo Galeano,4.51,264892,Century of the Wind,History,Nonfiction,947,61,336,1986,673
4812,Frank Stanford,4.68,91001,The Battlefield Where the Moon Says I Love You,Poetry,Literature,425,38,383,January 1st 1977,687
4813,Mustafa Kemal Atatürk,4.77,783510,Nutuk,History,Asian Literature,2865,80,610,October 15th 1927,691
4817,Abolqasem Ferdowsi,4.52,157985,Shahnameh: The Persian Book of Kings,Poetry,Classics,3717,240,886,1010,931
4821,Founding Fathers,4.54,89959,The Constitution of the United States of America,History,Nonfiction,22278,428,30,1787,1544
4822,Shelby Foote,4.53,44234,The Civil War: A Narrative,History,Military History,6644,318,2934,October 12th 1963,1582
4823,Hafez,4.63,46292,The Divan,Poetry,Classics,6941,312,566,1398,1746
4827,Georg Trakl,4.68,297226,Autumn Sonata: Selected Poems,Poetry,European Literature,370,7,160,1998,6034
4828,Rainer Maria Rilke,4.65,49458,Ahead of All Parting: The Selected Poetry and Prose,Poetry,Classics,723,34,615,January 1st 1995,7050
4895,Caleb Carr,4.06,40024,The Alienist,Historical,Mystery,125122,6033,498,December 15th 1994,10365
4904,Ann Rinaldi,3.81,143148,The Fifth of March: A Story of the Boston Massacre,Historical,Young Adult,3043,244,352,1993,1888
4987,Russel Lazega,4.37,25367434,Managing Bubbie,Nonfiction,Biography,348,168,237,2015,1800
4991,Christine Elaine Black,4.28,18144781,A Rose for Lancaster,Historical,Romance,108,41,77,2013,1955
5009,Jessica James,4.09,11108988,Noble Cause,Historical,Romance,714,109,384,January 19th 2008,1195
5030,Taylor Evan Fulks,4.21,16109612,My Prison Without Bars: The Journey of a Damaged Woman to Someplace Normal,Nonfiction,Sociology,359,79,420,2012,2505
5040,Adrienne Rich,4.22,130810,Diving Into the Wreck,Poetry,Feminism,7116,203,72,1973,2701
5041,John Stuart Mill,3.87,677591,The Subjection of Women,Philosophy,Feminism,2237,148,136,1869,2798
5048,Julia Serano,4.2,605663,Whipping Girl: A Transsexual Woman on Sexism and the Scapegoating of Femininity,Nonfiction,Feminism,5217,438,390,2007,4253
5052,Ntozake Shange,4.28,58098,For colored girls who have considered suicide/when the rainbow is enuf,Poetry,Plays,27994,684,80,1975,4701
5053,Roxane Gay,3.94,18813642,Bad Feminist,Nonfiction,Feminism,63998,6965,320,2014,4909
5055,Nicholas D. Kristof,4.3,6260997,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,Nonfiction,Feminism,46246,4902,294,September 8th 2008,5027
5061,Clarissa Pinkola Estés,4.17,241823,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,Nonfiction,Feminism,30742,2269,608,1996,6170
5065,Caitlin Moran,3.73,10600242,How to Be a Woman,Nonfiction,Feminism,88610,8028,312,2011,7398
5096,Mary Jane Auch,3.99,577184,Ashes of Roses,Historical,Young Adult,3247,371,250,May 1st 2002,1938
5097,Tracy Barrett,3.66,213577,Anna of Byzantium,Historical,Young Adult,2016,192,211,May 11th 1999,1981
5098,L.A. Meyer,4.25,3026017,"My Bonny Light Horseman: Being an Account of the Further Adventures of Jacky Faber, in Love and War",Historical,Young Adult,6604,403,436,2008,1988
5099,Kimberly Brubaker Bradley,3.73,1222958,The Lacemaker and the Princess,Historical,Historical,1747,268,208,May 1st 2007,2024
5100,Caroline B. Cooney,3.9,226550,Goddess of Yesterday,Historical,Young Adult,3168,239,263,June 11th 2002,2189
5102,Julie Hearn,3.55,181428,The Minister's Daughter,Historical,Young Adult,2237,247,272,2005,2354
5103,Mary Pope Osborne,3.99,460069,"Standing in the Light: The Captive Diary of Catharine Carey Logan, Delaware Valley, Pennsylvania, 1763",Historical,Young Adult,5580,239,184,1998,2424
5104,Adèle Geras,3.7,388698,Troy,Historical,Young Adult,3965,284,358,March 17th 2000,2448
5106,Esther M. Friesner,3.96,6135633,Sphinx's Princess,Historical,Young Adult,4939,314,370,January 1st 2009,2966
5108,Carolyn Meyer,3.78,36336,"Patience, Princess Catherine",Historical,Young Adult,2351,132,208,May 1st 2004,2992
5109,Donna Jo Napoli,3.7,668730,Daughter of Venice,Historical,Young Adult,2829,189,288,January 1st 2001,3085
5112,James Lincoln Collier,3.4,122756,My Brother Sam Is Dead,Historical,Young Adult,14655,1685,240,1974,3840
5113,Eva Ibbotson,3.8,294924,A Song for Summer,Historical,Romance,5829,432,397,September 7th 1997,3916
5114,Kirby Larson,3.98,207798,Hattie Big Sky,Historical,Young Adult,14558,1940,289,September 26th 2006,4345
5115,Kathryn Lasky,3.92,338069,"Elizabeth I: Red Rose of the House of Tudor, England, 1544",Historical,Young Adult,8660,330,238,1999,6569
5117,Eloise Jarvis McGraw,4.23,406186,"Mara, Daughter of the Nile",Historical,Young Adult,8840,751,279,1953,6876
5119,Jenni L. Walsh,3.68,35018903,Becoming Bonnie,Historical,Historical,656,163,320,2017,2358
5129,Crystal King,4.08,30753699,Feast of Sorrow: A Novel of Ancient Rome,Historical,Fiction,862,227,416,2017,4138
5181,Jane Mayer,4.36,27833494,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Nonfiction,Politics,13752,2282,464,2016,1407
5183,Sue Klebold,4.13,25937671,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,Autobiography,23400,3739,336,2016,1600
5190,Matthew Desmond,4.49,25852784,Evicted: Poverty and Profit in the American City,Nonfiction,Sociology,40232,6064,418,2016,2040
5197,Lynda Cohen Loigman,3.93,25663717,The Two-Family House,Historical,Fiction,18895,2202,290,2016,2866
5202,Martha Hall Kelly,4.3,25893693,Lilac Girls,Historical,Fiction,130024,13081,487,2016,4470
5204,Lin-Manuel Miranda,4.48,26200563,Hamilton: The Revolution,Nonfiction,History,34459,4470,285,2016,6512
5206,Paul Kalanithi,4.34,25899336,When Breath Becomes Air,Nonfiction,Autobiography,282916,24744,208,January 12th 2016,10331
5228,Harry G. Frankfurt,3.57,385,On Bullshit,Philosophy,Nonfiction,9181,978,67,1986,3602
5232,Judy Sheindlin,3.8,90749,Don't Pee on My Leg and Tell Me It's Raining: America's Toughest Family Court Judge Speaks Out,Nonfiction,Humor,598,88,256,February 7th 1996,3967
5235,Laurel Thatcher Ulrich,3.77,473815,Well-Behaved Women Seldom Make History,Nonfiction,History,1304,276,320,2007,4193
5236,Tucker Max,3.51,9010,I Hope They Serve Beer in Hell,Nonfiction,Humor,52008,4396,288,2006,4536
5237,Tom Wolfe,3.92,7442,The Electric Kool-Aid Acid Test,Nonfiction,History,62603,1763,416,1968,4581
5251,Toby Young,3.3,55876,How to Lose Friends and Alienate People,Nonfiction,Autobiography,4883,390,368,January 1st 2002,9529
5270,Sheri Holman,3.57,15807,The Dress Lodger,Historical,Fiction,6895,676,291,1998,1015
5420,Kakuzō Okakura,3.83,904538,The Book of Tea,Nonfiction,Philosophy,7945,806,133,1906,2466
5424,Mineko Iwasaki,3.92,522534,"Geisha, a Life",Nonfiction,Cultural,17111,1134,297,October 2002,3089
5439,Dalai Lama XIV,4.15,38210,The Art of Happiness,Nonfiction,Spirituality,79610,2240,336,1998,3638
5441,Eckhart Tolle,4.13,6708,The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,Self Help,147391,6795,229,1997,4610
5444,Friedrich Nietzsche,4.06,51893,Thus Spoke Zarathustra,Philosophy,Classics,89989,2706,327,1883,6534
5445,Joseph Campbell,4.3,35519,The Power of Myth,Nonfiction,Fantasy,38181,1512,320,1988,9712
5447,John Hersey,3.96,27323,Hiroshima,History,Nonfiction,50686,2441,152,1946,13026
5448,Diablo Cody,3.54,29486,Candy Girl: A Year in the Life of an Unlikely Stripper,Nonfiction,Autobiography,11397,1608,212,December 29th 2005,1444
5453,Christine Wade,3.28,13547514,Seven Locks,Historical,Fiction,235,62,352,2013,1101
5506,Kate Emerson,3.54,13547341,Royal Inheritance,Historical,English History,304,46,368,2013,1180
5507,Lori Baker,2.95,16158592,The Glass Ocean,Historical,Fiction,276,77,352,July 26th 2013,1267
5509,Carolly Erickson,3.4,17286703,The Spanish Queen: A Novel of Henry VIII and Catherine of Aragon,Historical,Fiction,676,96,276,2013,1422
5510,Mary Novik,3.47,16156309,Muse,Historical,Cultural,237,62,321,July 13th 2013,1497
5511,Ann Hite,3.84,16130093,The Storycatcher,Historical,Fiction,961,211,352,2013,1599
5513,Christina Schwarz,3.6,15802906,The Edge of the Earth,Historical,Fiction,2021,399,275,2013,1679
5514,Kate Forsyth,3.94,17283570,The Wild Girl,Historical,Fantasy,3267,637,538,March 13th 2013,1816
5516,T.J. Brown,3.54,13639669,Summerset Abbey,Historical,Historical,2182,335,288,January 1st 2013,1956
5518,Freda Lightfoot,3.28,15823952,The Duchess of Drury Lane,Historical,Historical,75,12,252,2013,1982
5519,Elizabeth  Ross,3.61,13642661,Belle Epoque,Historical,Young Adult,3238,617,336,2013,1992
5520,Lynn Cullen,3.66,16130398,Mrs. Poe,Historical,Fiction,9729,1683,318,2013,2012
5521,Cat Winters,3.85,13112915,In the Shadow of Blackbirds,Historical,Young Adult,10571,1831,387,2013,2022
5522,Amy Brill,3.54,15815363,The Movement of Stars,Historical,Fiction,1813,381,380,2013,2181
5523,Alison Atlee,3.17,13547262,The Typewriter Girl,Historical,Fiction,1225,235,384,2013,2396
5524,Kathleen Tessaro,3.98,16248311,The Perfume Collector: A Novel,Historical,Fiction,32168,3462,259,April 2013,2409
5525,Maryka Biaggio,3.46,17288596,Parlor Games,Historical,Fiction,1686,310,352,2013,2451
5526,J. Boyce Gleason,3.86,18286402,Anvil of God,Historical,Fiction,335,85,440,2013,2500
5527,Juliet Grey,4.0,17262132,Confessions of Marie Antoinette,Historical,Cultural,878,120,445,2013,2595
5528,Jo Baker,3.62,17380041,Longbourn,Historical,Fiction,43035,6719,352,2013,2684
5529,Jessica Brockmole,3.9,16127238,Letters from Skye,Historical,Fiction,12290,2283,290,2013,2835
5530,Jeanne Kalogridis,3.57,16044974,The Inquisitor's Wife,Historical,Historical,702,94,400,2012,2863
5532,Christine Trent,3.4,15768795,Lady of Ashes,Historical,Historical,2535,461,404,January 1st 2013,3138
5534,Joanna Hickson,3.83,13617049,The Agincourt Bride,Historical,Historical,2173,205,578,2013,3265
5536,Sandra Byrd,4.04,15763945,Roses Have Thorns: A Novel of Elizabeth I,Historical,Historical,609,149,325,2013,3877
5537,Gillian Bagwell,3.83,6137724,Venus in Winter,Historical,European Literature,353,62,412,July 1st 2013,3736
5538,Ann Hood,3.71,17573684,The Obituary Writer,Historical,Fiction,12567,1807,294,2013,3912
